pm2.5,DEWP,TEMP,PRES,Iws
208,-10,-4,1037,35.76
193,-10,-3,1037,37.55
175,-11,-3,1037,40.68
160,-11,-3,1037,42.47
176,-12,-3,1037,45.6
181,-12,-3,1037,48.73
185,-13,-3,1037,51.86
198,-12,-3,1038,53.65
205,-11,-3,1038,57.67
206,-11,-2,1037,61.69
214,-12,-2,1036,64.82
214,-10,0,1035,66.61
204,-10,0,1034,68.4
208,-10,0,1033,71.53
200,-10,0,1032,74.66
197,-10,0,1032,76.45
220,-11,-1,1032,78.24
236,-11,-2,1032,0.89
239,-10,-3,1032,1.79
250,-10,-3,1032,3.58
243,-10,-2,1031,5.37
251,-10,-3,1031,6.26
263,-10,-4,1031,7.15
262,-10,-5,1030,0.89
261,-11,-7,1029,0.89
276,-11,-7,1029,1.78
264,-11,-8,1028,0.89
259,-11,-8,1028,0.89
250,-11,-8,1028,2.68
235,-11,-9,1028,4.47
222,-10,-7,1028,0.89
206,-8,-4,1028,0.89
205,-7,-2,1028,0.89
196,-7,-1,1027,1.78
218,-8,0,1027,2.67
234,-8,1,1025,4.46
264,-8,2,1024,5.35
272,-9,2,1024,1.79
307,-9,3,1023,0.89
323,-9,2,1024,1.78
311,-8,1,1024,2.23
327,-8,-2,1024,2.68
362,-7,-2,1024,0.89
487,-8,-4,1024,1.79
436,-8,-4,1025,0.89
436,-8,-4,1025,0.45
579,-8,-5,1025,0.89
649,-8,-5,1024,0.89
457,-9,-6,1024,1.79
466,-9,-6,1024,3.58
408,-9,-6,1024,5.37
344,-8,-5,1024,7.16
322,-8,-4,1024,8.95
287,-9,-5,1025,10.74
319,-9,-4,1025,0.89
282,-7,-3,1026,0.45
277,-6,0,1026,1.79
277,-8,1,1025,1.79
279,-8,1,1025,3.58
327,-8,3,1024,5.37
348,-8,3,1024,7.16
418,-8,4,1023,8.95
423,-8,4,1023,0.89
366,-8,3,1024,1.79
338,-8,2,1024,0.89
347,-7,-1,1024,1.34
336,-7,-2,1024,2.23
351,-8,-4,1025,3.12
353,-7,-4,1025,4.01
375,-8,-4,1025,1.79
382,-7,-3,1026,3.58
393,-8,-5,1026,6.71
388,-8,-4,1026,8.5
376,-8,-5,1026,10.29
382,-9,-5,1026,14.31
362,-8,-4,1027,18.33
345,-8,-4,1028,21.46
328,-10,-6,1028,24.59
323,-9,-4,1029,27.72
297,-6,-1,1030,29.51
280,-13,4,1030,31.3
267,-11,3,1031,1.79
259,-15,6,1030,0.89
177,-15,7,1030,2.68
161,-16,7,1029,1.79
120,-15,7,1029,3.58
185,-12,6,1029,7.6
211,-11,5,1029,9.39
169,-8,4,1030,13.41
242,-8,3,1030,17.43
247,-6,3,1031,20.56
238,-6,2,1032,22.35
225,-7,1,1033,24.14
216,-7,1,1033,25.93
165,-7,0,1033,0.89
142,-9,0,1033,3.13
136,-7,0,1034,4.02
117,-8,-2,1034,5.81
119,-9,-3,1034,0.89
52,-10,-3,1034,0.89
46,-9,-3,1034,1.79
53,-10,-2,1035,0.89
67,-9,-1,1036,0.89
70,-10,1,1037,0.89
61,-16,3,1037,3.13
78,-17,3,1037,7.15
88,-17,4,1036,10.28
75,-18,5,1035,12.07
73,-18,5,1034,15.2
79,-19,5,1034,16.99
67,-19,5,1034,20.12
73,-19,4,1033,23.25
71,-18,1,1033,26.38
66,-17,1,1034,28.17
66,-15,1,1035,33.09
75,-14,0,1036,37.11
59,-15,-2,1036,41.13
41,-13,-1,1036,45.15
45,-13,-2,1036,48.28
28,-12,-3,1036,49.17
27,-12,-3,1035,50.96
27,-12,-4,1035,0.89
46,-12,-4,1034,1.79
65,-13,-4,1035,3.58
60,-13,-4,1034,5.37
54,-13,-4,1035,7.16
63,-12,-3,1035,8.95
71,-12,-3,1035,12.97
69,-12,-2,1034,16.1
76,-11,0,1034,19.23
82,-12,1,1033,22.36
63,-12,2,1031,26.38
63,-12,2,1030,30.4
63,-12,2,1029,34.42
64,-12,2,1029,37.55
NA,-12,2,1028,40.68
88,-12,0,1028,42.47
80,-11,-1,1029,0.89
89,-10,-2,1029,0.89
93,-11,-1,1029,1.79
104,-11,-1,1030,1.79
123,-11,-2,1029,2.68
118,-11,-2,1029,1.79
116,-11,-3,1029,3.58
125,-11,-3,1029,0.89
119,-11,-5,1028,1.79
120,-11,-5,1028,0.89
122,-12,-7,1028,3.13
122,-11,-6,1029,0.89
112,-12,-8,1029,1.78
108,-10,-7,1030,1.79
103,-8,0,1030,4.92
89,-13,2,1031,8.05
58,-15,3,1030,9.84
38,-17,4,1029,1.79
19,-17,5,1028,1.79
22,-17,5,1027,0.89
18,-18,6,1027,1.79
14,-19,5,1027,3.13
16,-18,5,1027,7.15
15,-17,2,1027,8.94
34,-15,1,1028,12.96
39,-11,-1,1029,16.98
89,-12,-2,1029,20.11
124,-8,0,1030,25.03
142,-9,-2,1030,26.82
152,-7,-2,1030,29.95
156,-7,-3,1030,31.74
152,-7,-4,1030,33.53
160,-7,-4,1030,35.32
173,-6,-3,1030,36.21
174,-6,-3,1030,0.89
180,-5,-2,1031,0.89
185,-5,-2,1031,1.78
184,-5,-2,1032,3.57
190,-5,-1,1032,5.36
196,-6,-1,1032,7.15
NA,-6,0,1032,8.94
221,-7,0,1031,10.73
233,-7,1,1030,13.86
240,-7,1,1030,16.99
273,-6,1,1030,20.12
327,-6,0,1029,23.25
347,-5,0,1029,26.38
384,-5,-1,1029,28.17
392,-6,-3,1029,29.06
400,-6,-2,1030,29.95
394,-6,-3,1030,0.89
448,-6,-3,1030,0.45
424,-6,-4,1030,0.89
400,-6,-4,1030,0.45
398,-7,-4,1030,0.9
383,-8,-5,1029,1.35
357,-7,-5,1029,1.8
367,-7,-5,1029,2.25
335,-7,-5,1029,0.89
313,-8,-6,1029,0.89
328,-6,-4,1029,0.89
324,-5,-2,1029,1.79
305,-3,0,1029,4.92
268,-5,1,1029,6.71
247,-5,2,1029,8.5
267,-6,2,1028,0.89
334,-6,3,1027,1.79
328,-6,4,1026,0.89
327,-6,4,1026,1.79
326,-7,4,1026,1.79
309,-7,3,1026,0.89
321,-7,1,1027,0.89
340,-6,1,1028,0.89
346,-7,-2,1028,1.78
330,-6,-1,1029,0.89
340,-7,-2,1029,3.13
353,-6,-1,1029,0.89
384,-5,-1,1029,0.89
383,-6,-2,1029,2.68
399,-5,-1,1029,5.81
340,-5,0,1029,6.7
327,-6,0,1029,7.59
295,-5,1,1029,9.38
296,-6,1,1029,11.17
333,-6,1,1030,14.3
336,-6,2,1030,16.09
350,-6,3,1031,19.22
305,-5,3,1031,21.01
283,-5,5,1031,0.89
323,-5,5,1030,1.79
377,-5,6,1029,1.79
357,-4,6,1029,1.79
360,-4,6,1029,4.92
350,-4,6,1029,8.05
339,-4,5,1029,0.89
335,-4,4,1029,0.89
341,-4,2,1030,0.89
352,-4,3,1031,2.68
355,-2,4,1031,5.81
327,-3,3,1031,8.94
303,-4,2,1032,10.73
287,-4,2,1032,12.52
279,-5,2,1032,14.31
NA,-5,2,1032,16.1
264,-5,1,1032,17.89
245,-6,1,1031,19.68
228,-6,1,1031,0.89
233,-6,1,1031,1.78
240,-6,1,1032,2.67
246,-6,1,1032,3.56
246,-6,1,1032,4.45
252,-6,2,1032,1.79
266,-6,2,1032,0.89
270,-6,2,1031,1.78
279,-6,2,1030,2.67
283,-6,2,1030,3.56
316,-6,3,1030,4.45
336,-6,3,1029,5.34
333,-6,3,1029,0.89
348,-5,2,1029,1.78
360,-6,2,1030,0.89
358,-5,1,1030,1.78
358,-5,2,1030,2.67
357,-5,2,1030,3.56
362,-5,2,1030,4.45
348,-5,2,1030,0.89
323,-5,2,1029,0.89
339,-5,2,1029,0.45
339,-5,2,1028,0.89
339,-5,2,1028,2.68
341,-5,2,1028,4.47
344,-5,1,1028,6.26
335,-5,1,1028,8.05
329,-5,2,1029,0.89
323,-5,3,1029,1.79
350,-5,4,1029,3.58
341,-5,5,1028,1.79
347,-5,6,1028,3.58
356,-5,7,1027,0.89
342,-5,7,1026,1.78
366,-5,7,1025,2.67
358,-5,7,1025,4.46
391,-5,7,1025,5.35
425,-5,5,1025,6.24
387,-5,4,1026,1.79
363,-5,3,1027,3.58
343,-5,2,1027,0.89
353,-5,0,1027,0.89
357,-4,0,1027,1.78
371,-4,-1,1027,0.89
394,-5,-1,1027,1.34
453,-5,-2,1027,0.89
453,-5,-2,1027,0.89
485,-5,-2,1027,0.89
463,-5,-2,1027,1.78
463,-5,-2,1027,3.57
418,-4,-1,1027,5.36
384,-4,0,1028,7.15
371,-4,2,1028,10.28
369,-4,3,1027,0.89
374,-4,5,1027,1.78
397,-4,6,1027,2.67
397,-4,7,1025,3.56
389,-5,8,1024,1.79
410,-4,8,1024,3.58
436,-4,8,1024,1.79
462,-4,8,1024,2.68
482,-4,6,1024,3.13
501,-3,4,1025,4.02
507,-5,3,1025,1.79
523,-4,2,1026,1.79
545,-4,1,1026,0.89
577,-4,1,1025,1.34
541,-4,0,1025,2.23
532,-4,1,1025,0.89
534,-4,1,1025,0.89
495,-4,0,1024,2.68
483,-4,1,1024,4.47
474,-4,1,1023,5.36
478,-4,0,1023,0.89
496,-4,0,1023,0.89
519,-3,1,1024,1.78
526,-2,4,1023,2.67
512,-1,5,1023,1.79
557,0,6,1022,0.89
551,0,7,1021,1.78
562,0,8,1021,2.67
542,-1,9,1020,3.13
502,-1,9,1020,0.89
525,0,9,1020,1.79
446,0,9,1021,4.92
188,2,8,1022,10.73
111,2,7,1023,15.65
82,2,8,1023,19.67
58,2,6,1024,3.13
43,2,6,1024,3.13
27,2,6,1025,6.26
31,-9,7,1025,14.31
15,-11,5,1026,22.36
17,-14,4,1027,28.17
17,-15,4,1027,37.11
21,-15,3,1027,46.05
17,-16,3,1028,54.1
13,-17,2,1029,59.91
11,-18,2,1030,64.83
12,-15,3,1031,67.96
10,-18,5,1032,75.11
13,-18,5,1032,80.92
13,-17,6,1032,84.05
8,-18,7,1031,4.02
12,-19,8,1030,3.13
12,-19,7,1029,3.13
14,-19,9,1028,4.92
17,-19,8,1028,1.79
18,-20,7,1027,3.58
17,-19,6,1027,1.79
19,-17,2,1028,3.58
31,-18,3,1028,5.37
45,-16,1,1028,0.89
42,-12,0,1028,1.78
53,-15,0,1029,2.67
42,-12,-2,1028,1.79
34,-14,0,1029,3.13
130,-6,-1,1029,4.92
114,-5,-1,1029,8.05
61,-5,-1,1028,9.84
48,-6,-2,1028,0.89
48,-6,-2,1028,1.78
54,-8,-3,1029,2.67
57,-5,-1,1029,0.89
63,-6,0,1030,0.89
81,-6,2,1029,1.79
98,-6,2,1029,3.58
106,-8,3,1027,7.6
97,-8,5,1026,10.73
108,-8,5,1025,13.86
103,-9,6,1024,0.89
96,-9,6,1023,1.78
84,-9,6,1023,1.79
118,-10,6,1023,3.58
116,-7,4,1023,4.02
158,-7,2,1024,0.89
171,-7,0,1025,1.78
179,-7,0,1025,1.79
172,-6,0,1025,3.58
168,-7,-1,1025,5.37
188,-6,-1,1025,0.89
206,-8,-3,1025,3.13
210,-6,-2,1024,1.79
180,-7,-3,1024,1.79
181,-6,-1,1025,4.92
149,-7,-1,1025,8.05
100,-6,0,1025,12.07
83,-8,2,1026,16.09
45,-9,4,1026,20.11
29,-18,7,1026,25.03
15,-21,8,1025,30.84
14,-23,10,1025,36.65
17,-23,10,1023,39.78
12,-24,11,1022,42.91
10,-24,11,1021,1.79
10,-27,12,1020,7.15
14,-25,12,1020,15.2
29,-23,10,1020,4.02
51,-20,9,1021,8.04
48,-20,8,1021,12.06
74,-18,8,1021,16.08
93,-17,8,1022,21
112,-16,4,1022,24.13
125,-7,1,1023,27.26
133,-6,1,1022,30.39
150,-6,0,1023,32.18
124,-6,-1,1023,1.79
135,-5,-1,1023,1.79
143,-6,-1,1023,0.89
139,-6,-1,1023,1.79
128,-7,-1,1024,3.58
134,-7,0,1024,0.89
146,-9,1,1024,1.79
154,-8,3,1025,1.79
157,-9,5,1024,1.79
174,-9,6,1023,1.79
158,-11,8,1022,0.89
151,-12,10,1021,3.13
141,-12,10,1020,7.15
137,-13,11,1020,10.28
144,-12,10,1020,14.3
144,-11,8,1020,17.43
159,-10,5,1021,0.89
166,-9,6,1022,3.13
183,-6,6,1023,7.15
228,-5,4,1023,8.94
257,-4,3,1023,10.73
306,-4,2,1023,12.52
222,-5,1,1024,0.89
193,-5,-1,1024,1.78
188,-4,0,1023,1.79
182,-6,-2,1023,0.89
184,-6,-3,1023,1.34
209,-6,-3,1023,2.23
225,-5,-3,1022,1.79
238,-5,-2,1023,2.68
246,-4,0,1023,0.89
269,-3,2,1023,1.78
284,-5,2,1022,2.67
260,-6,3,1022,1.79
295,-7,3,1021,1.79
322,-7,3,1020,1.79
308,-8,3,1020,3.58
271,-8,3,1020,1.79
240,-8,3,1020,4.92
230,-7,3,1020,8.05
237,-6,3,1021,11.18
242,-6,3,1021,14.31
241,-6,3,1022,17.44
238,-7,0,1022,20.57
255,-8,1,1022,23.7
266,-9,1,1023,26.83
255,-9,2,1023,29.96
232,-7,0,1024,33.09
226,-7,0,1024,34.88
215,-6,0,1024,36.67
75,-6,-1,1025,1.79
3,-8,-1,1025,3.13
4,-10,-1,1026,4.92
7,-13,5,1027,8.05
6,-18,7,1027,12.07
14,-25,7,1028,21.01
13,-24,9,1027,26.82
8,-23,8,1027,33.97
11,-26,8,1026,41.12
13,-26,9,1025,49.17
11,-29,9,1025,57.22
7,-29,10,1025,65.27
8,-30,8,1025,71.08
11,-29,7,1026,78.23
12,-28,6,1027,84.04
13,-27,5,1028,89.85
9,-25,1,1029,94.77
9,-25,0,1030,99.69
7,-23,0,1030,105.5
14,-22,-2,1030,110.42
10,-21,-4,1030,114.44
9,-20,-3,1030,117.57
18,-19,-4,1031,119.36
14,-17,-6,1030,0.89
12,-15,-5,1030,0.89
26,-16,-6,1030,0.45
30,-16,-4,1031,1.34
35,-15,0,1031,1.79
27,-22,3,1031,2.68
13,-23,4,1030,3.57
18,-24,5,1030,3.13
27,-25,7,1028,7.15
23,-25,8,1027,12.07
25,-24,8,1026,17.88
27,-24,8,1025,23.69
26,-24,8,1024,29.5
32,-23,8,1024,36.65
39,-22,7,1024,43.8
49,-21,6,1025,49.61
48,-20,6,1026,55.42
49,-22,5,1027,3.13
16,-27,4,1028,8.05
12,-27,3,1029,12.97
12,-29,3,1029,16.99
11,-28,2,1030,21.01
8,-25,-2,1030,24.14
11,-27,0,1030,28.16
9,-24,0,1030,29.95
9,-22,-3,1031,1.79
12,-24,-4,1031,1.79
16,-23,-5,1032,3.58
14,-24,1,1033,5.37
23,-27,2,1033,3.13
16,-27,4,1033,6.26
10,-28,4,1032,1.79
13,-30,6,1031,4.92
15,-30,6,1030,3.13
12,-29,7,1029,4.02
11,-31,7,1028,9.83
12,-30,7,1027,17.88
12,-30,8,1027,23.69
17,-31,7,1027,26.82
27,-27,5,1028,4.92
29,-26,4,1028,9.84
41,-25,4,1028,13.86
41,-25,2,1029,16.99
53,-17,1,1029,22.8
67,-13,1,1029,26.82
70,-12,0,1029,29.95
84,-10,-1,1030,31.74
91,-10,-4,1030,1.79
99,-10,-4,1030,3.58
97,-10,-5,1031,4.47
100,-9,-4,1031,0.45
97,-11,-7,1032,1.79
86,-10,0,1032,3.58
92,-15,2,1032,3.13
64,-22,4,1032,7.15
40,-26,5,1031,4.92
26,-26,7,1031,8.94
21,-26,8,1029,4.02
14,-26,8,1028,3.13
17,-28,8,1028,1.79
20,-26,8,1027,3.58
31,-26,8,1027,5.37
40,-25,6,1027,7.16
38,-24,5,1027,8.95
41,-23,5,1028,12.97
51,-22,3,1028,0.89
69,-19,4,1028,1.79
77,-19,3,1028,3.58
111,-16,2,1028,5.37
144,-13,2,1027,7.16
133,-12,2,1027,8.95
110,-11,1,1026,10.74
143,-8,0,1025,12.53
136,-6,0,1025,14.32
141,-5,0,1025,16.11
160,-4,0,1025,17.9
159,-4,1,1025,0.89
167,-4,1,1025,3.13
188,-4,3,1025,0.89
196,-5,5,1024,2.68
205,-6,6,1023,4.47
201,-7,8,1021,3.13
201,-8,9,1020,1.79
202,-8,10,1019,4.92
201,-8,10,1019,9.84
187,-8,10,1019,12.97
187,-9,8,1020,14.76
199,-7,6,1021,0.89
206,-8,2,1022,1.79
213,-7,3,1023,0.89
187,-7,1,1024,1.78
218,-6,0,1024,0.89
134,-8,-2,1024,1.79
131,-9,-1,1025,0.89
154,-9,-3,1025,0.89
112,-9,-3,1025,0.89
55,-11,-3,1025,0.89
172,-8,0,1025,4.02
143,-8,-2,1026,5.81
122,-8,-1,1027,0.89
114,-7,0,1028,1.79
100,-11,4,1028,0.89
119,-11,4,1028,1.79
130,-10,6,1028,0.89
145,-9,8,1027,4.02
149,-11,8,1026,3.13
163,-11,10,1025,6.26
147,-12,10,1024,9.39
133,-12,10,1024,12.52
126,-13,9,1024,15.65
124,-11,7,1025,17.44
122,-12,7,1025,22.36
91,-13,5,1026,27.28
98,-10,4,1027,32.2
91,-6,2,1028,37.12
78,-6,0,1028,38.91
55,-6,0,1029,40.7
40,-7,-1,1028,43.83
36,-7,-1,1028,47.85
48,-8,-1,1028,50.98
54,-8,-2,1027,0.89
63,-10,-4,1027,1.78
78,-8,-3,1027,0.89
74,-7,-2,1027,0.45
76,-7,0,1027,0.89
81,-8,1,1027,1.79
86,-7,3,1026,3.58
89,-7,4,1025,5.37
96,-7,5,1025,0.89
99,-8,6,1023,1.79
102,-9,8,1021,1.79
111,-9,9,1021,3.58
121,-9,9,1020,3.13
122,-8,8,1020,6.26
135,-7,8,1019,9.39
145,-7,6,1019,11.18
159,-6,5,1020,0.45
183,-5,3,1020,0.89
187,-6,2,1020,1.78
195,-5,3,1020,0.89
224,-5,2,1019,1.34
259,-4,1,1019,2.23
260,-5,1,1018,2.68
257,-5,0,1018,3.13
267,-4,-1,1017,4.02
260,-5,-1,1017,1.79
259,-4,0,1017,0.89
270,-5,-1,1017,3.13
234,-5,2,1017,4.92
245,-5,5,1017,8.05
269,-6,8,1017,11.18
303,-6,10,1017,15.2
272,-5,11,1016,0.89
234,-5,12,1016,1.78
214,-5,12,1015,1.79
225,-5,13,1015,3.58
220,-6,14,1015,1.79
209,-6,13,1015,0.89
202,-7,12,1017,3.13
168,-13,13,1018,10.28
13,-13,11,1020,17.43
18,-11,10,1021,26.37
18,-9,9,1023,34.42
13,-10,8,1023,5.81
10,-11,8,1024,11.62
11,-11,7,1025,5.81
14,-11,7,1025,9.83
13,-10,6,1025,4.02
10,-11,6,1025,7.15
10,-12,5,1025,11.17
10,-14,6,1026,16.98
11,-15,5,1027,21.9
11,-19,6,1027,27.71
11,-21,7,1028,33.52
12,-23,7,1028,5.81
13,-24,8,1028,11.62
11,-23,10,1027,4.02
10,-24,11,1026,8.04
9,-24,10,1025,1.79
13,-26,10,1024,3.58
13,-25,10,1023,3.13
13,-25,10,1023,0.89
15,-24,9,1023,1.79
20,-23,7,1024,2.68
41,-23,6,1024,3.57
35,-18,3,1025,0.89
52,-20,2,1025,1.79
66,-22,4,1026,3.58
36,-22,2,1026,6.71
18,-23,2,1026,8.5
20,-22,1,1026,10.29
20,-22,0,1025,12.08
14,-19,0,1025,0.89
15,-15,-2,1025,1.78
18,-19,-1,1025,0.89
21,-15,-2,1025,0.89
32,-19,3,1025,1.79
21,-23,6,1025,3.58
19,-23,8,1024,0.89
12,-25,9,1023,3.13
15,-24,11,1022,1.79
16,-25,12,1020,4.92
14,-23,12,1019,3.13
18,-23,12,1018,8.05
20,-22,13,1017,13.86
19,-21,12,1017,18.78
28,-21,11,1017,24.59
32,-20,11,1017,29.51
40,-19,10,1017,34.43
39,-18,10,1018,0.89
22,-18,8,1019,4.92
37,-26,10,1019,12.97
24,-25,10,1019,20.12
19,-25,9,1020,28.17
11,-24,9,1020,33.98
13,-23,8,1020,39.79
11,-24,7,1020,46.94
10,-23,6,1020,52.75
7,-24,6,1021,57.67
12,-22,4,1022,60.8
15,-22,9,1022,63.93
12,-23,11,1022,67.06
16,-23,12,1022,71.08
7,-23,12,1021,72.87
12,-22,13,1020,3.13
19,-23,14,1019,7.15
22,-22,15,1017,4.02
22,-22,16,1016,8.94
16,-21,17,1015,14.75
20,-20,16,1014,20.56
30,-20,15,1014,26.37
32,-18,12,1014,30.39
38,-16,12,1014,35.31
52,-17,11,1014,39.33
63,-15,11,1013,41.12
66,-14,11,1013,45.14
72,-13,8,1012,46.93
63,-11,7,1012,48.72
69,-12,2,1012,0.89
78,-12,3,1011,0.89
85,-12,1,1011,1.79
82,-9,1,1010,0.89
87,-9,1,1011,0.89
93,-7,1,1011,0.89
116,-10,6,1011,0.45
99,-12,8,1012,1.34
88,-11,11,1012,2.23
91,-13,12,1011,3.12
109,-12,15,1011,1.79
110,-12,17,1010,1.79
109,-14,20,1009,1.79
123,-14,21,1008,4.92
136,-13,22,1008,8.05
119,-12,20,1009,11.18
116,-11,19,1009,12.97
101,-8,16,1010,16.1
131,-8,14,1011,17.89
168,-7,13,1011,19.68
189,-6,14,1013,23.7
183,-4,12,1013,27.72
205,-7,11,1014,30.85
188,-9,10,1015,32.64
148,-10,8,1015,0.89
137,-10,7,1015,1.78
140,-9,6,1015,2.67
141,-9,5,1016,3.56
121,-11,7,1017,4.45
109,-11,7,1017,1.79
83,-9,10,1018,0.45
78,-11,12,1019,3.13
77,-12,13,1018,1.79
79,-13,14,1018,5.81
73,-14,16,1018,3.13
75,-12,16,1016,4.02
91,-11,17,1015,8.04
104,-9,17,1013,12.96
116,-8,17,1012,16.98
121,-8,16,1012,21
137,-7,15,1012,25.02
151,-6,13,1012,28.15
159,-6,12,1013,31.28
157,-5,11,1013,34.41
151,-5,10,1013,37.54
150,-5,9,1012,0.89
149,-5,8,1012,0.89
141,-4,6,1011,0.45
144,-4,4,1011,1.79
148,-4,6,1010,0.89
144,-4,5,1010,1.78
150,-4,4,1010,0.89
152,-4,4,1010,1.79
155,-4,5,1011,3.58
165,-4,8,1011,6.71
181,-5,10,1012,9.84
191,-5,12,1011,12.97
124,-10,16,1012,20.12
36,-11,19,1011,27.27
40,-10,19,1011,35.32
49,-10,20,1010,44.26
30,-10,21,1010,54.09
27,-11,21,1010,63.92
27,-11,20,1011,73.75
22,-10,18,1012,84.93
24,-11,18,1014,93.87
21,-11,17,1016,101.02
26,-10,16,1017,106.83
17,-11,15,1018,112.64
23,-11,15,1018,119.79
23,-11,12,1019,123.81
21,-10,10,1019,129.62
21,-13,13,1020,5.81
17,-12,11,1021,9.83
15,-12,11,1021,12.96
13,-12,9,1022,0.89
17,-12,8,1022,3.13
14,-10,6,1023,6.26
20,-12,13,1024,10.28
18,-12,14,1024,14.3
16,-12,15,1024,3.13
27,-8,15,1024,8.94
52,-7,15,1024,13.86
67,-7,15,1023,18.78
76,-6,15,1022,24.59
79,-7,14,1022,31.74
76,-6,14,1021,37.55
66,-6,13,1021,44.7
60,-7,12,1021,50.51
66,-8,11,1021,55.43
61,-9,10,1022,59.45
57,-10,9,1022,62.58
47,-12,9,1022,66.6
30,-12,7,1022,68.39
34,-11,7,1022,70.18
29,-10,7,1021,73.31
47,-8,6,1021,75.1
72,-8,5,1021,76.89
73,-7,5,1021,1.79
70,-8,6,1021,1.79
78,-7,6,1022,2.68
90,-7,6,1022,3.57
92,-7,7,1022,0.89
94,-7,8,1022,1.78
96,-7,9,1022,3.57
77,-8,9,1022,3.13
79,-9,10,1022,6.26
79,-6,10,1023,11.18
74,-3,12,1022,16.1
76,-4,13,1022,3.13
66,-4,12,1022,6.26
44,-4,12,1021,1.79
48,-4,11,1022,1.79
52,-4,11,1023,4.92
20,-4,11,1024,8.94
15,-15,10,1026,16.09
13,-18,10,1027,23.24
14,-18,8,1028,28.16
10,-17,6,1029,32.18
7,-17,8,1029,35.31
5,-17,7,1028,41.12
6,-16,6,1028,45.14
7,-16,8,1028,50.06
10,-16,7,1028,54.98
9,-16,7,1028,59.9
11,-15,8,1028,64.82
9,-16,12,1029,70.63
11,-16,12,1029,76.44
13,-16,14,1029,83.59
11,-17,15,1028,87.61
17,-17,16,1027,90.74
14,-17,16,1026,3.13
13,-17,18,1024,0.89
9,-17,18,1024,2.68
7,-17,18,1023,3.13
9,-17,18,1023,0.89
11,-17,16,1023,1.79
12,-17,15,1023,0.89
18,-14,12,1024,1.78
11,-15,10,1024,1.79
11,-11,7,1024,1.79
7,-13,8,1024,0.89
6,-16,12,1024,4.02
5,-16,13,1024,8.94
7,-17,12,1023,13.86
12,-17,10,1023,17.88
13,-15,8,1023,19.67
17,-15,4,1023,22.8
16,-12,5,1023,1.79
26,-11,5,1024,0.89
18,-12,10,1024,1.78
19,-14,14,1024,2.67
21,-15,16,1023,3.56
24,-14,18,1022,3.13
20,-17,20,1020,6.26
22,-20,21,1019,4.92
18,-18,22,1018,1.79
19,-18,22,1017,4.02
NA,-18,22,1016,8.94
28,-16,21,1016,14.75
36,-16,19,1016,18.77
40,-14,16,1016,22.79
49,-14,14,1016,25.92
54,-12,15,1016,29.05
55,-12,18,1016,36.2
67,-11,17,1015,41.12
71,-12,16,1015,42.91
76,-10,9,1015,0.89
72,-10,7,1015,3.13
75,-10,5,1015,4.92
93,-5,5,1015,6.71
89,-7,5,1015,7.6
98,-6,3,1016,8.49
97,-8,5,1016,10.28
109,-11,11,1017,12.07
89,-13,14,1017,1.79
66,-17,18,1018,4.92
72,-18,21,1018,5.81
37,-20,22,1017,4.92
21,-21,23,1017,4.92
17,-22,23,1016,5.81
17,-22,23,1017,11.62
11,-19,22,1017,17.43
16,-22,22,1017,22.35
11,-21,21,1018,27.27
17,-16,17,1019,0.89
31,-14,17,1021,4.02
61,-11,16,1022,9.83
151,-8,13,1023,13.85
163,-10,12,1024,15.64
98,-9,8,1025,1.79
96,-10,8,1026,0.89
119,-7,7,1026,1.78
125,-7,6,1026,0.89
136,-7,7,1025,0.89
147,-4,5,1026,1.78
150,-5,5,1026,0.89
150,-4,5,1026,1.79
173,-5,9,1027,1.79
184,-4,13,1027,0.89
191,-3,15,1027,1.78
166,-5,17,1026,1.79
128,-8,18,1025,4.92
141,-8,19,1023,8.94
141,-7,19,1022,12.96
145,-6,19,1021,16.98
156,-5,19,1020,21
160,-4,18,1019,25.92
165,-3,17,1019,29.94
155,-2,15,1019,33.07
118,-2,14,1019,36.2
152,-1,14,1020,40.22
214,-1,12,1020,43.35
249,0,11,1019,46.48
247,-1,10,1019,0.89
248,-2,6,1018,0.89
253,-1,7,1018,0.89
261,-1,6,1017,1.79
257,0,6,1017,0.89
262,-1,4,1016,0.89
270,1,6,1016,0.89
262,0,5,1016,0.89
260,1,8,1016,0.89
271,1,11,1016,0.89
281,1,13,1016,1.78
280,1,15,1015,2.67
270,0,16,1014,4.46
277,0,19,1013,6.25
249,0,20,1012,9.38
242,0,21,1011,13.4
192,0,21,1010,4.02
167,0,21,1009,8.04
168,-1,20,1010,9.83
184,0,19,1010,12.96
199,0,18,1011,16.98
225,2,14,1011,17.87
252,2,12,1011,18.76
277,3,11,1011,0.45
290,2,10,1011,0.89
299,2,10,1012,1.79
326,1,8,1011,0.89
324,1,8,1011,0.89
320,0,7,1011,1.78
279,0,7,1011,3.57
250,0,6,1011,6.7
228,0,8,1012,8.49
232,0,12,1012,11.62
233,-1,15,1012,14.75
239,-1,17,1012,0.89
235,-1,19,1012,1.78
226,1,20,1011,1.79
223,1,21,1010,1.79
229,0,22,1009,3.58
206,1,23,1008,3.13
189,0,23,1007,7.15
188,1,22,1007,11.17
163,2,21,1007,14.3
165,3,18,1008,15.19
152,4,16,1009,16.08
147,5,14,1009,16.97
157,4,14,1009,0.89
181,4,12,1010,0.89
190,4,12,1010,1.78
201,4,11,1010,0.89
226,3,10,1010,1.78
248,4,11,1009,0.89
269,4,10,1010,1.78
275,4,9,1010,2.67
